dimension,image,theta,elo_like,comparisons,component_id,component_size,n_components_dim,theta_ci_low,theta_ci_high,elo_like_ci_low,elo_like_ci_high,url,elo,comparisons_elo
konserwatywna,2087.jpg,-0.10870451871079459,1481.1160909463813,4,0,2414,90,-1.1927616795208393,1.0282910376317584,1292.7960737433777,1678.6324493736167,https://langtorch.org/static/gandalf/2087.jpg,251.65865702755167,4
konserwatywna,809.jpg,-0.10872037843127604,1481.1133358307454,2,0,2414,90,-0.45184741319755267,0.2138215071175389,1421.5060647144178,1537.1446002613536,https://langtorch.org/static/gandalf/809.jpg,982.7429763868472,2
konserwatywna,2742.jpg,-0.11030836668751959,1480.83747401594,4,40,4,90,-0.2820424592133477,5.421547995764167e-10,1451.004206520488,1500.000000094182,https://langtorch.org/static/gandalf/2742.jpg,1222.922941432694,4
konserwatywna,2508.jpg,-0.11350432344251399,1480.2822794627018,2,51,4,90,-0.28666126728438035,2.334924718761193e-11,1450.2018373772003,1500.0000000040561,https://langtorch.org/static/gandalf/2508.jpg,1229.8922937330574,2
konserwatywna,334.jpg,-0.11353066317750136,1480.2777037820779,6,0,2414,90,-0.7466719228927273,0.40517145942665467,1370.2898016382392,1570.3854916214734,https://langtorch.org/static/gandalf/334.jpg,2342.2134526594527,6
konserwatywna,637.jpg,-0.11360267964954503,1480.265193239512,14,0,2414,90,-1.1340924797317742,0.8533279527962215,1302.987957633806,1648.238248461279,https://langtorch.org/static/gandalf/637.jpg,761.9934201606708,14
konserwatywna,2968.jpg,-0.1147191505952563,1480.071242371141,2,0,2414,90,-0.2715329766809016,7.036476243368105e-11,1452.8298906290881,1500.0000000122236,https://langtorch.org/static/gandalf/2968.jpg,1203.6738290631258,2
konserwatywna,2052.jpg,-0.1147265214726763,1480.0699619185848,6,0,2414,90,-1.2736073033803528,1.2143858267096863,1278.7517504120929,1710.9604253766142,https://langtorch.org/static/gandalf/2052.jpg,832.9827605325071,6
konserwatywna,2046.jpg,-0.11491708694424443,1480.0368573054873,2,0,2414,90,-0.31486632505867485,0.01603639381369884,1445.3021169959447,1502.7858069371669,https://langtorch.org/static/gandalf/2046.jpg,1590.851269742284,2
konserwatywna,969.jpg,-0.1165205963054408,1479.7582991985882,2,0,2414,90,-0.32655090713353213,0.06109687706072504,1443.2722971885623,1510.6136146275976,https://langtorch.org/static/gandalf/969.jpg,668.6636113582813,2
konserwatywna,12.jpg,-0.11665703949126541,1479.7345965895095,4,0,2414,90,-0.3691937959810298,0.06199409840126973,1435.8644686610096,1510.7694779384954,https://langtorch.org/static/gandalf/12.jpg,1408.8128049441596,4
konserwatywna,1046.jpg,-0.1175536757161427,1479.578834923614,2,0,2414,90,-0.26511407071683346,1.4288117707040305e-13,1453.9449688051084,1500.0000000000248,https://langtorch.org/static/gandalf/1046.jpg,1030.595018154736,2
konserwatywna,309.jpg,-0.11791033775775948,1479.5168763809825,6,0,2414,90,-0.9916445024861087,0.7554701529791735,1327.7337058242351,1631.2386074725841,https://langtorch.org/static/gandalf/309.jpg,1879.8355337286357,6
konserwatywna,1327.jpg,-0.11890383218473621,1479.3442887220076,6,0,2414,90,-1.017237745734244,0.9076700308927406,1323.287704097566,1657.6784343222685,https://langtorch.org/static/gandalf/1327.jpg,2039.918770611704,6
konserwatywna,2821.jpg,-0.11968125129564999,1479.2092371900092,4,0,2414,90,-0.8271529421257809,0.7660039261480374,1356.3088166178934,1633.0685112969275,https://langtorch.org/static/gandalf/2821.jpg,1784.9466282173717,4
konserwatywna,2424.jpg,-0.1198551876925641,1479.1790213430563,8,0,2414,90,-0.834243040389917,0.6928972665212815,1355.077140396987,1620.3685837504158,https://langtorch.org/static/gandalf/2424.jpg,1249.5724842046063,8
konserwatywna,1521.jpg,-0.12009810835400415,1479.1368217019349,2,0,2414,90,-0.27153297557050743,4.289952888659916e-12,1452.8298908219833,1500.0000000007453,https://langtorch.org/static/gandalf/1521.jpg,1218.7310897586208,2
konserwatywna,1685.jpg,-0.12118910031687342,1478.947296986225,4,0,2414,90,-1.0430458721506537,0.953096726129282,1318.8043733412026,1665.5698595512008,https://langtorch.org/static/gandalf/1685.jpg,1637.8812552663935,4
konserwatywna,1967.jpg,-0.12137398474431241,1478.9151792715743,2,0,2414,90,-0.3054897727207054,6.1218794810778e-11,1446.9309909718077,1500.0000000106347,https://langtorch.org/static/gandalf/1967.jpg,1278.6592870288625,2
konserwatywna,673.jpg,-0.12141089323463185,1478.908767610102,2,0,2414,90,-0.2817656074590053,2.5734731875228757e-11,1451.0523005961745,1500.0000000044706,https://langtorch.org/static/gandalf/673.jpg,1160.3876864478193,2
konserwatywna,2512.jpg,-0.12200172826873197,1478.8061290520918,2,0,2414,90,-0.2792562958235997,2.5396767019100304e-11,1451.4882126748275,1500.000000004412,https://langtorch.org/static/gandalf/2512.jpg,1164.5042928422702,2
konserwatywna,1658.jpg,-0.12233103538508953,1478.7489225466977,2,0,2414,90,-0.3099042829931859,4.048562216399659e-11,1446.1641119911503,1500.0000000070331,https://langtorch.org/static/gandalf/1658.jpg,874.8666339862239,2
konserwatywna,2442.jpg,-0.12249964543188811,1478.7196319815305,12,0,2414,90,-1.0457844077402558,0.7691448082124952,1318.3286409831785,1633.6141383964887,https://langtorch.org/static/gandalf/2442.jpg,1238.282111809338,12
konserwatywna,1801.jpg,-0.12282651248128561,1478.6628493591827,2,0,2414,90,-0.31445991109072663,7.285530132945569e-11,1445.372718333404,1500.0000000126563,https://langtorch.org/static/gandalf/1801.jpg,914.7791712545968,2
konserwatywna,2763.jpg,-0.123174955137926,1478.6023186699672,4,0,2414,90,-0.9274338316075268,0.774922817252573,1338.8882418409846,1634.6178813734857,https://langtorch.org/static/gandalf/2763.jpg,470.3127679123379,4
konserwatywna,2930.jpg,-0.12334344253221922,1478.5730494117224,6,0,2414,90,-0.5832971732441847,0.2650155856830282,1398.6709025401142,1546.037922592199,https://langtorch.org/static/gandalf/2930.jpg,2095.520622608333,6
konserwatywna,2516.jpg,-0.12343866316075171,1478.5565078943084,8,0,2414,90,-1.2334779863266045,1.0835482363208748,1285.7229267956884,1688.2316079640627,https://langtorch.org/static/gandalf/2516.jpg,1359.2041934232652,8
konserwatywna,732.jpg,-0.12481305111275484,1478.3177522528888,8,0,2414,90,-0.8434111116738502,0.7605135945469674,1353.4844832896638,1632.1147430096619,https://langtorch.org/static/gandalf/732.jpg,1504.6138100215912,8
konserwatywna,1858.jpg,-0.12488516647925736,1478.3052245305958,6,0,2414,90,-0.8049112733953688,0.6979383490320898,1360.1725902170685,1621.244309477321,https://langtorch.org/static/gandalf/1858.jpg,-750.2238747139156,6
konserwatywna,2044.jpg,-0.12506193401803875,1478.274516863927,2,0,2414,90,-0.3375977888114645,8.070606810178498e-12,1441.3532572865765,1500.000000001402,https://langtorch.org/static/gandalf/2044.jpg,1100.7350360303942,2
konserwatywna,2490.jpg,-0.12516329089148964,1478.2569093715897,8,0,2414,90,-0.9839423256572155,0.7494548635677696,1329.0717109824075,1630.1936446732147,https://langtorch.org/static/gandalf/2490.jpg,1655.5928868715143,8
konserwatywna,1630.jpg,-0.12577983416654107,1478.149804834706,2,0,2414,90,-0.373480437376118,0.06737751838715111,1435.1198027794956,1511.70467377595,https://langtorch.org/static/gandalf/1630.jpg,1623.7812767374724,2
konserwatywna,2111.jpg,-0.1260443992496383,1478.1038451724287,8,0,2414,90,-0.6845704268107241,0.3459692274247364,1381.0779364647794,1560.1010105515577,https://langtorch.org/static/gandalf/2111.jpg,1306.2313697229106,8
konserwatywna,1642.jpg,-0.12619678724906963,1478.077372665524,6,0,2414,90,-1.1832893866376217,0.9932624501787943,1294.441579555439,1672.5473604777417,https://langtorch.org/static/gandalf/1642.jpg,2850.2808162452457,6
konserwatywna,1380.jpg,-0.12701553013343272,1477.9351424588135,8,0,2414,90,-0.7894118563599456,0.570767456300827,1362.8651147335493,1599.1524626885619,https://langtorch.org/static/gandalf/1380.jpg,1680.9737895437736,8
konserwatywna,2017.jpg,-0.12707791809727625,1477.9243045594399,4,0,2414,90,-0.43569163092969104,0.14399092174694142,1424.3126115503228,1525.0137851035438,https://langtorch.org/static/gandalf/2017.jpg,481.1218131996789,4
konserwatywna,1459.jpg,-0.12750722972522507,1477.8497254910258,2,0,2414,90,-0.3168920202130639,4.721603477476539e-12,1444.9502177049171,1500.0000000008201,https://langtorch.org/static/gandalf/1459.jpg,1188.8309486512594,2
konserwatywna,1333.jpg,-0.12841075275468666,1477.6927674646388,4,0,2414,90,-1.050312449872542,0.8392813326864142,1317.5420394984276,1645.7981006200469,https://langtorch.org/static/gandalf/1333.jpg,1093.382024037512,4
konserwatywna,1986.jpg,-0.1303389797041766,1477.3578001350304,2,0,2414,90,-0.3104198721831917,0.007944164885726293,1446.074544975091,1501.3800427892802,https://langtorch.org/static/gandalf/1986.jpg,1428.8458131691293,2
konserwatywna,486.jpg,-0.13044178791698854,1477.339940519223,8,0,2414,90,-0.932776349505733,0.6236540103071873,1337.9601514239205,1608.339798117298,https://langtorch.org/static/gandalf/486.jpg,1102.8995138899147,8
konserwatywna,2651.jpg,-0.13048518384597216,1477.332401874225,2,0,2414,90,-0.37400651567270343,0.13744196844350756,1435.0284136189932,1523.8761153907744,https://langtorch.org/static/gandalf/2651.jpg,1050.9908744471097,2
konserwatywna,848.jpg,-0.13059171800026498,1477.3138949960878,4,0,2414,90,-0.6550626614048745,0.3139070263869593,1386.2039603404019,1554.531235756206,https://langtorch.org/static/gandalf/848.jpg,1402.245694064841,4
konserwatywna,2542.jpg,-0.13073655495182612,1477.2887342405522,2,0,2414,90,-0.3099056648900539,1.9661434326750526e-10,1446.1638719310765,1500.0000000341554,https://langtorch.org/static/gandalf/2542.jpg,870.9386646687349,2
konserwatywna,2360.jpg,-0.13073655979011817,1477.2887334000548,2,0,2414,90,-0.325263064735474,4.878706271472456e-11,1443.4960183273774,1500.0000000084751,https://langtorch.org/static/gandalf/2360.jpg,872.0712675038618,2
konserwatywna,2696.jpg,-0.13241972579602893,1476.9963375166571,4,0,2414,90,-0.7732933107978548,0.43993570318265046,1365.665192891118,1576.4246593137807,https://langtorch.org/static/gandalf/2696.jpg,1768.552531256368,4
konserwatywna,1126.jpg,-0.13381813305859483,1476.7534092936228,2,0,2414,90,-0.343287137079987,0.033271465592812605,1440.3649162631186,1505.7798455647169,https://langtorch.org/static/gandalf/1126.jpg,1587.2942676920466,2
konserwatywna,1604.jpg,-0.1349579370710274,1476.5554050564026,4,0,2414,90,-0.37433124213042246,0.22094707031952918,1434.972002855507,1538.3824373729844,https://langtorch.org/static/gandalf/1604.jpg,1211.0612410711421,4
konserwatywna,1052.jpg,-0.1351025273706202,1476.5302871487027,6,0,2414,90,-0.8838984905980725,0.7162399384109307,1346.4511051882575,1624.423621188237,https://langtorch.org/static/gandalf/1052.jpg,859.6845116212589,6
konserwatywna,1356.jpg,-0.1359261925662724,1476.3872018489396,2,0,2414,90,-0.3334698585460316,7.854138154790356e-11,1442.07035222096,1500.000000013644,https://langtorch.org/static/gandalf/1356.jpg,-322.6974400120068,2
konserwatywna,2517.jpg,-0.1360893714703547,1476.3588547698973,6,0,2414,90,-1.0365447506933998,0.7407743930627174,1319.9337338112298,1628.6856924969475,https://langtorch.org/static/gandalf/2517.jpg,936.8876373544133,6
konserwatywna,176.jpg,-0.13620567219719884,1476.3386512643333,10,0,2414,90,-0.7806497201343797,0.5050586580702439,1364.3872536985284,1587.7376752949472,https://langtorch.org/static/gandalf/176.jpg,1537.260934716241,10
konserwatywna,2866.jpg,-0.13621418514318384,1476.3371724141468,4,0,2414,90,-1.345912911940941,1.0922297281687994,1266.1909796886848,1689.7397375657592,https://langtorch.org/static/gandalf/2866.jpg,1201.742723584915,4
konserwatywna,781.jpg,-0.13744196844297973,1476.1238846093172,2,62,3,90,-0.3099042830098589,3.472626077597059e-11,1446.1641119882538,1500.0000000060327,https://langtorch.org/static/gandalf/781.jpg,1122.382919666863,2
konserwatywna,96.jpg,-0.13744196844381001,1476.123884609173,2,42,3,90,-0.27188514380428364,4.894454822536345e-11,1452.768712933731,1500.0000000085026,https://langtorch.org/static/gandalf/96.jpg,1122.213038708395,2
konserwatywna,837.jpg,-0.13744196844431134,1476.123884609086,2,22,3,90,-0.3099042829934762,1.3216025926921272e-11,1446.1641119910998,1500.0000000022958,https://langtorch.org/static/gandalf/837.jpg,1122.4894065778765,2
konserwatywna,2301.jpg,-0.13760747003082907,1476.0951340387776,6,0,2414,90,-0.8308882672070182,0.5857632424867307,1355.6599241895349,1601.7574975654975,https://langtorch.org/static/gandalf/2301.jpg,1793.7137373800888,6
konserwatywna,31.jpg,-0.137857426937186,1476.0517120767197,6,0,2414,90,-0.6509013511945279,0.2821392663981185,1386.9268539651384,1549.0126106099738,https://langtorch.org/static/gandalf/31.jpg,2232.8677025309667,6
konserwatywna,2003.jpg,-0.13794306898757622,1476.0368345287584,8,0,2414,90,-0.7058544196558781,0.30240894024912723,1377.3805282065719,1552.5338136113623,https://langtorch.org/static/gandalf/2003.jpg,1879.669309678241,8
konserwatywna,1113.jpg,-0.13840300313794357,1475.9569357833411,4,0,2414,90,-1.1379722905824905,0.9391227008533396,1302.3139654564882,1663.1423227242735,https://langtorch.org/static/gandalf/1113.jpg,1786.4956629637152,4
konserwatywna,2592.jpg,-0.13841886272526513,1475.9541806908373,6,0,2414,90,-1.0595698474641442,0.9841290336725984,1315.9338648221008,1670.9607235219155,https://langtorch.org/static/gandalf/2592.jpg,2233.1456794016917,6
konserwatywna,1628.jpg,-0.13845024062280928,1475.9487297917346,2,0,2414,90,-0.32561416880047445,4.0063519147468096e-11,1443.435025304176,1500.0000000069597,https://langtorch.org/static/gandalf/1628.jpg,1093.814269080646,2
konserwatywna,981.jpg,-0.1386483197327192,1475.9143199259688,4,14,8,90,-1.042596914005093,0.8802965071021207,1318.8823653592915,1652.9231661892632,https://langtorch.org/static/gandalf/981.jpg,1150.7491874525133,4
konserwatywna,1944.jpg,-0.1387201120439054,1475.9018483241325,4,0,2414,90,-0.3047991995677019,1.5974667267236657e-08,1447.0509558156875,1500.0000027750839,https://langtorch.org/static/gandalf/1944.jpg,1379.5475101774202,4
konserwatywna,2616.jpg,-0.1387570351078991,1475.8954341309534,2,0,2414,90,-0.4907401910556041,0.18733107392017997,1414.7496971905614,1532.5427406770177,https://langtorch.org/static/gandalf/2616.jpg,2298.6712122601716,2
konserwatywna,1219.jpg,-0.13887340148238284,1475.8752192212264,6,0,2414,90,-1.2211977558432752,1.080811342284156,1287.8562213298524,1687.7561607729822,https://langtorch.org/static/gandalf/1219.jpg,319.8728564219771,6
konserwatywna,785.jpg,-0.13999539524794957,1475.6803089407804,2,0,2414,90,-0.3367321818485291,7.843682137142133e-12,1441.5036286175766,1500.0000000013627,https://langtorch.org/static/gandalf/785.jpg,345.792399559087,2
konserwatywna,2042.jpg,-0.14017122574181468,1475.649764055486,10,0,2414,90,-0.6170484268164993,0.28764864316283545,1392.8077092666047,1549.9696873810308,https://langtorch.org/static/gandalf/2042.jpg,1728.6524489269857,10
konserwatywna,2120.jpg,-0.14057404872798238,1475.5797865354555,2,0,2414,90,-0.43055500367088057,0.10650900289060462,1425.204935099961,1518.5025088913628,https://langtorch.org/static/gandalf/2120.jpg,85.41755770020796,2
konserwatywna,2119.jpg,-0.14119001279426205,1475.472782617441,6,0,2414,90,-1.096574688055434,0.9214487515432297,1309.505465593098,1660.072043260746,https://langtorch.org/static/gandalf/2119.jpg,1262.4892013942008,6
konserwatywna,2708.jpg,-0.1412342719758717,1475.4650940101023,2,0,2414,90,-0.4012429719090591,0.10569047877693806,1430.2969565589738,1518.3603166890148,https://langtorch.org/static/gandalf/2708.jpg,1679.7720411495739,2
konserwatywna,1324.jpg,-0.14128841670495962,1475.4556881072756,6,0,2414,90,-0.599633353310694,0.28713027835907723,1395.833017396809,1549.8796381914767,https://langtorch.org/static/gandalf/1324.jpg,1939.7642241601238,6
konserwatywna,389.jpg,-0.14196847127585005,1475.3375505282631,6,0,2414,90,-0.8166117260733388,0.716239938405645,1358.1400134035437,1624.4236211873185,https://langtorch.org/static/gandalf/389.jpg,1554.5259063983776,6
konserwatywna,951.jpg,-0.1424719802229315,1475.2500820653406,4,0,2414,90,-1.0900942826197901,0.9338492168769618,1310.6312273215765,1662.226224727735,https://langtorch.org/static/gandalf/951.jpg,1319.4587765478245,4
konserwatywna,2315.jpg,-0.14307200126617367,1475.1458477340982,8,0,2414,90,-0.9073650190800325,0.615741569117776,1342.3745516566012,1606.96526629852,https://langtorch.org/static/gandalf/2315.jpg,741.2282291894207,8
konserwatywna,1393.jpg,-0.14330308412632312,1475.1057045296882,2,0,2414,90,-0.3634765273475725,2.0506544831197493e-11,1436.857659948637,1500.0000000035623,https://langtorch.org/static/gandalf/1393.jpg,916.8024133802361,2
konserwatywna,2183.jpg,-0.14350353328087692,1475.0708829449982,4,0,2414,90,-0.3444906246804435,2.319006426331741e-10,1440.1558490535517,1500.0000000402852,https://langtorch.org/static/gandalf/2183.jpg,1754.398467732648,4
konserwatywna,1116.jpg,-0.14375346805611125,1475.0274648275101,4,0,2414,90,-0.7162869864941507,0.35322304342777644,1375.5682057225924,1561.3611274567024,https://langtorch.org/static/gandalf/1116.jpg,2299.664721195475,4
konserwatywna,1378.jpg,-0.1438655492682902,1475.0079943267206,2,12,5,90,-0.3256141688029659,4.5550777985747795e-12,1443.4350253037433,1500.0000000007913,https://langtorch.org/static/gandalf/1378.jpg,1040.0572841757305,2
konserwatywna,1678.jpg,-0.1439471902940678,1474.9938118279235,8,0,2414,90,-1.137795205885738,0.994449270393876,1302.3447282191398,1672.75353226591,https://langtorch.org/static/gandalf/1678.jpg,1551.7124396346792,8
konserwatywna,863.jpg,-0.14434961458764012,1474.9239035678906,6,0,2414,90,-0.7407743930624641,0.6939779795774444,1371.3143075030966,1620.5563228371407,https://langtorch.org/static/gandalf/863.jpg,1049.1374007017,6
konserwatywna,693.jpg,-0.14496198078590242,1474.817524663567,2,0,2414,90,-0.3102927380418583,1.4523162171447678e-12,1446.0966304375079,1500.0000000002524,https://langtorch.org/static/gandalf/693.jpg,-214.457343132242,2
konserwatywna,280.jpg,-0.14566061725609739,1474.6961590780222,2,0,2414,90,-0.3131321957706316,1.1812405660419266e-11,1445.6033661082263,1500.000000002052,https://langtorch.org/static/gandalf/280.jpg,995.0028120613383,2
konserwatywna,28.jpg,-0.14585265465131983,1474.6627987655966,2,0,2414,90,-0.37052301034095897,0.03598229514443887,1435.633560476296,1506.2507648909775,https://langtorch.org/static/gandalf/28.jpg,461.5340903441229,2
konserwatywna,2069.jpg,-0.14716078449092215,1474.4355533372157,2,0,2414,90,-0.3784901490904914,0.13124021866772037,1434.249526718104,1522.7987611084668,https://langtorch.org/static/gandalf/2069.jpg,253.86519304795496,2
konserwatywna,1815.jpg,-0.1476798932884431,1474.3453749027071,4,0,2414,90,-0.34334474582134644,1.2938903474562037e-10,1440.3549085997258,1500.0000000224773,https://langtorch.org/static/gandalf/1815.jpg,435.212592315942,4
konserwatywna,311.jpg,-0.14796641269723845,1474.295601383428,2,0,2414,90,-0.3571894701353591,1.7549156959475638e-11,1437.949833650507,1500.0000000030486,https://langtorch.org/static/gandalf/311.jpg,980.4595446903717,2
konserwatywna,2861.jpg,-0.14839382374901394,1474.2213524789117,2,0,2414,90,-0.33840031394136644,1.3932717790442431e-11,1441.2138443923745,1500.0000000024204,https://langtorch.org/static/gandalf/2861.jpg,-80.77881300558715,2
konserwatywna,2082.jpg,-0.15016901624528736,1473.9129699567327,6,0,2414,90,-1.1337452507645567,0.9527761601254856,1303.0482774835739,1665.514171532587,https://langtorch.org/static/gandalf/2082.jpg,971.8530791416887,6
konserwatywna,2760.jpg,-0.15075707782129436,1473.810813197741,2,0,2414,90,-0.3256141686731674,1.9414556732880097e-11,1443.4350253262915,1500.0000000033726,https://langtorch.org/static/gandalf/2760.jpg,-63.40130888911236,2
konserwatywna,248.jpg,-0.1519903225586923,1473.5965766440258,2,0,2414,90,-0.383846057608863,0.07107690665254596,1433.3191101120613,1512.3473233399814,https://langtorch.org/static/gandalf/248.jpg,2017.3120661595174,2
konserwatywna,54.jpg,-0.15285690081284953,1473.4460365824586,6,0,2414,90,-0.795469747924407,0.596441222526791,1361.8127511821838,1603.6124526892058,https://langtorch.org/static/gandalf/54.jpg,2211.63305425997,6
konserwatywna,628.jpg,-0.15374089599407356,1473.292470890765,2,0,2414,90,-0.48986836197934813,0.1545988712856064,1414.9011494133538,1526.8565746831239,https://langtorch.org/static/gandalf/628.jpg,1960.2661844632091,2
konserwatywna,385.jpg,-0.1537584383258147,1473.289423475615,4,0,2414,90,-0.921437698316411,0.6799083791997188,1339.9298768814197,1618.1121829144886,https://langtorch.org/static/gandalf/385.jpg,1125.9737864274177,4
konserwatywna,2219.jpg,-0.1543950414464277,1473.178834186637,2,0,2414,90,-0.3963141900079524,0.014208201327865032,1431.1531736718357,1502.468217373785,https://langtorch.org/static/gandalf/2219.jpg,1428.6777044320143,2
konserwatywna,2270.jpg,-0.15458562094508807,1473.1457271367842,2,0,2414,90,-0.3301162988296292,7.712389738264286e-12,1442.6529252127868,1500.0000000013397,https://langtorch.org/static/gandalf/2270.jpg,560.2939339209264,2
konserwatywna,1382.jpg,-0.15467809402838867,1473.1296629168635,2,0,2414,90,-0.39100138366775855,1.2610837861614667e-11,1432.0761026626226,1500.0000000021907,https://langtorch.org/static/gandalf/1382.jpg,882.2960903217925,2
konserwatywna,2399.jpg,-0.15633985562480932,1472.8409853602377,2,0,2414,90,-0.38559437967448007,2.0621147786548747e-11,1433.0153954617863,1500.0000000035823,https://langtorch.org/static/gandalf/2399.jpg,408.8805606945627,2
konserwatywna,2794.jpg,-0.15667062711403681,1472.7835244672208,4,0,2414,90,-0.7407743930624698,0.36822048871875557,1371.3143075030955,1563.9664505497096,https://langtorch.org/static/gandalf/2794.jpg,1780.778603703071,4
konserwatywna,841.jpg,-0.15696220004504602,1472.7328730612169,6,0,2414,90,-1.167093855864886,0.8030053986132634,1297.2550314138764,1639.4963254225045,https://langtorch.org/static/gandalf/841.jpg,1477.7627155414739,6
konserwatywna,2976.jpg,-0.15789766866031885,1472.5703655181742,10,0,2414,90,-0.8046553435697898,0.5611796861698298,1360.21704978147,1597.4868964239022,https://langtorch.org/static/gandalf/2976.jpg,1587.0618923256798,10
konserwatywna,2272.jpg,-0.15825688554430933,1472.5079631539647,2,0,2414,90,-0.40275949545850764,0.028731023976692045,1430.033509435293,1504.991090069003,https://langtorch.org/static/gandalf/2272.jpg,1807.5579140703132,2
konserwatywna,1776.jpg,-0.15845103827433343,1472.4742353702463,6,0,2414,90,-0.4741886693898252,0.17376518401994395,1417.6249910011813,1530.186104226706,https://langtorch.org/static/gandalf/1776.jpg,1358.9742380686628,6
konserwatywna,48.jpg,-0.1594296387228219,1472.3042350603398,6,0,2414,90,-0.9540857826111199,0.7407743930624469,1334.258323739858,1628.6856924969004,https://langtorch.org/static/gandalf/48.jpg,1121.75519747785,6
konserwatywna,1277.jpg,-0.1596185192686395,1472.2714231488249,4,0,2414,90,-0.880296507102065,0.683681428099125,1347.0768338107466,1618.7676286412739,https://langtorch.org/static/gandalf/1277.jpg,1194.976809216555,4
konserwatywna,2103.jpg,-0.1598375874580902,1472.2333671064891,2,0,2414,90,-0.36559071829085504,4.479663169183358e-11,1436.4903873644942,1500.0000000077819,https://langtorch.org/static/gandalf/2103.jpg,-343.642602055842,2
konserwatywna,2188.jpg,-0.16080881926443372,1472.0646468608315,2,0,2414,90,-0.4074653005328958,0.018663426210808423,1429.2160273646052,1503.242169206705,https://langtorch.org/static/gandalf/2188.jpg,1054.68157683531,2
konserwatywna,527.jpg,-0.16145762110476183,1471.9519384371904,4,0,2414,90,-0.8016434819584073,0.6958293763187189,1360.7402637327018,1620.8779433925604,https://langtorch.org/static/gandalf/527.jpg,285.09856389843617,4
konserwatywna,1554.jpg,-0.1619031036962006,1471.874550184692,4,0,2414,90,-1.0439512777309872,0.7955286958934741,1318.6470882822332,1638.1974891288903,https://langtorch.org/static/gandalf/1554.jpg,717.4144205185132,4
konserwatywna,219.jpg,-0.1627389084222625,1471.729356032501,8,0,2414,90,-0.610603580152082,0.22662139656015282,1393.9272938038323,1539.3681688029133,https://langtorch.org/static/gandalf/219.jpg,1819.3083833602973,8
konserwatywna,2327.jpg,-0.16405647019084976,1471.5004721102355,6,0,2414,90,-0.863954705157727,0.7242705841207571,1349.9156955742592,1625.8186872353958,https://langtorch.org/static/gandalf/2327.jpg,825.9853244993752,6
konserwatywna,2676.jpg,-0.16470166595141777,1471.3883901268107,2,0,2414,90,-0.4026175683562599,3.412082952597807e-11,1430.0581646982284,1500.0000000059274,https://langtorch.org/static/gandalf/2676.jpg,524.0886366997707,2
konserwatywna,1752.jpg,-0.16567264822775996,1471.219713228954,8,0,2414,90,-1.1938180267225453,0.8124026791443136,1292.6125674391078,1641.1288002543174,https://langtorch.org/static/gandalf/1752.jpg,2585.6632246173554,8
konserwatywna,910.jpg,-0.16649388870999737,1471.0770491450537,6,0,2414,90,-0.3497032366651255,0.04477002337491727,1439.2503256050516,1507.7773496425625,https://langtorch.org/static/gandalf/910.jpg,1598.2724396928083,6
konserwatywna,2245.jpg,-0.16683022876081094,1471.0186208938092,2,0,2414,90,-0.40461707159485844,7.123929034881766e-10,1429.710815409,1500.0000001237554,https://langtorch.org/static/gandalf/2245.jpg,1020.4867434552878,2
konserwatywna,1244.jpg,-0.167307966834314,1470.935629290162,4,0,2414,90,-0.4012576863792218,9.913859406532783e-11,1430.2944003936952,1500.0000000172222,https://langtorch.org/static/gandalf/1244.jpg,209.4314368834796,4
konserwatywna,161.jpg,-0.1674175304098092,1470.91659614766,2,0,2414,90,-0.3659528671614646,2.126223071192071e-11,1436.427475662041,1500.0000000036937,https://langtorch.org/static/gandalf/161.jpg,457.6233219888909,2
konserwatywna,772.jpg,-0.16748370475317884,1470.9051004867924,4,0,2414,90,-0.740774393062468,0.35119155491167897,1371.314307503096,1561.008221755666,https://langtorch.org/static/gandalf/772.jpg,2660.064740688291,4
konserwatywna,2351.jpg,-0.16756499645652775,1470.890978671517,4,0,2414,90,-1.094316809699398,0.8418157425877383,1309.897699237432,1646.2383727140573,https://langtorch.org/static/gandalf/2351.jpg,950.0003865145407,4
konserwatywna,266.jpg,-0.16789054662310668,1470.8344248151457,4,0,2414,90,-0.7407743930660811,0.29823921159301214,1371.3143075024682,1551.8094575528087,https://langtorch.org/static/gandalf/266.jpg,2772.2224486816644,4
konserwatywna,1145.jpg,-0.16829356776255883,1470.764412872364,12,0,2414,90,-0.7917032824306467,0.5979843587381045,1362.4670532542714,1603.8805229057652,https://langtorch.org/static/gandalf/1145.jpg,1258.1409580048169,12
konserwatywna,747.jpg,-0.16905580229870135,1470.6319991711787,6,0,2414,90,-1.011264142502844,0.7852808593942249,1324.3254252657564,1636.417257591662,https://langtorch.org/static/gandalf/747.jpg,980.9048645830045,6
konserwatywna,1621.jpg,-0.1692142726645692,1470.6044700490022,10,0,2414,90,-1.2941103004084804,1.0361407869366352,1275.190015023375,1679.9960904965894,https://langtorch.org/static/gandalf/1621.jpg,1052.8562830343647,10
konserwatywna,778.jpg,-0.17071903751237855,1470.343065621016,6,0,2414,90,-0.8038528012053427,0.3474968148594615,1360.3564656696192,1560.366379668968,https://langtorch.org/static/gandalf/778.jpg,1640.876483789232,6
konserwatywna,994.jpg,-0.17420472731979517,1469.7375392814208,4,0,2414,90,-0.8120147155219467,0.36360252402768156,1358.938595929832,1563.1642279165267,https://langtorch.org/static/gandalf/994.jpg,2039.7615470859832,4
